id	text	HS	TR	AG
21309	No me viste borracha, no me viste loca por nadie, simplemente no me viste. Así que cállate la puta boca.	0	0	0
21310	Me pasa con mis amigos árabes :v https://t.co/OeEAAKeBDS	0	0	0
21311	@srtabebi Solían decir caca 💩 por la boca, se merecían un poco de cinta aislante pa' cerrarla de una puta vez. Son precisamente los actos y frases del día día, los micromachismos más anclados en la sociedad, los que jamás nos dejarán avanzar. Estas navid	0	0	0
21312	Puta madre, buscar trabajo en México, es entrevistarte con Argentinos, Colombianos, Peruanos, Brasileños y mis favoritos: zafios gachupines para que te den chamba en tu propio país.	0	0	0
21313	@Brisaagg Callate maldita zorra, te extraño volve ya	1	1	1
21314	Y tú eres la perra mayor, Hux. No te muerdas la lengua. —Rueda los ojos, colocándose aquel gorro y quitándole el polvo de encima, deteniéndose de golpe frente a el.— Y he acabado mi entrenamiento de hoy, así que, no. https://t.co/CM2pbnNCc4	0	0	0
21315	@vikidonda Cállate negra de mierda. Tu jefe político se cago en el los jubilados cuando fue jefe de gabinete. Flor de hija de puta Sos	1	1	1
21316	Todo tu eres bien perra mamaguevo JAJAJAJAJAJAJAJA. https://t.co/DQOZUpIGXv	1	1	1
21317	@HdzJaleny Cállate perra por qué yo tq	1	1	1
21318	El master de Casado no ha sido gratis. Lo van a pagar los inmigrantes. https://t.co/qkL0KCJDIQ	0	0	0
21319	Gracias a dios mis papas me enseñaron hablar bastante bien y no ando por la calle gritandome puta con 'amigas' 😊	0	0	0
21320	@ladivaza Vamos DIVAZA TU PUEDES 💝👑 TU ERES LA MAS PERRA ❤🎆👑	1	1	0
21321	a VER SI ES VERDAD Y, dejando de ser un bulo, se impone un poco de cordura en Europa . https://t.co/J3MmINOPzj	0	0	0
21322	@CamiIa_CabeIIof Me olvidé un millón de cosas, pero bueno, tu novia es muy doris. TE AMO MUCHO, ZORRA. ME ENCANTAS DEMASIADO.	0	0	0
21323	@VictoriaChi_ Puta que sad callate	1	1	1
21324	Ya si eso, después de los negros, moros, sudacas, chinos y demás, ya si eso, nos centramos en ayudar a españoles en ESPAÑA. Hijo de puta traidor. https://t.co/bj0wloOTzm	1	0	1
21325	Ufff cuando suena árabe en le lac se me para el pene	0	0	0
21326	Todo es ji ji y ja ja con los chistes sobre árabes y bombas hasta que te toca con uno de ellos en un vuelo	1	0	0
21328	@TetasHD Movimiento SEMEN RT please!	0	0	0
21329	@AngieDeviluke Lo unico que te mereces por ser una puta barata jajaja	1	1	1
21330	CÁLLATE PUTA ZORRA BORRACHA DROGADICTA https://t.co/60lgyRsEfk	1	1	1
21331	la novia es mas puta y el pelotudo sigue estando con ella , ni pa bosta la mina mas zorra y el ni hablar mas gil todavía , le re kbio	1	1	1
21332	Hay una chica que grita como la puta madre CALLATE POR DIOS #CNCOConSG	0	0	0
21334	@3LigasEn10Anos @alvaroojeda80 Tu eres el alemán tonto que usa el traductor porque no tiene ni puta idea de hablar español y que dice gilipolleces en Youtube? Viva España que es y será siempre tu país🇪🇸🇪🇸🇪🇸!!	0	0	0
21336	"Varios me han dicho ""chama pero vente sin papeles, vete de Venezuela con la cédula"" pregunta ¿ustedes son mrcos o que? Dejen de estar fomentando la ilegalidad por muy desesperado que estés no hagas esa cagada.... https://t.co/7SYoMjeG88"	0	0	0
21337	Que horrible verte así Sofi, como te voy a extrañar mi perra loca! Espero que estes en un lugar mejor, y tengas todo lo que mereces!	1	1	1
21338	@DVDFRRP @niluspc @sextaNoticias Imbécil dice!! Luego vais de educados y pacíficos y sois auténtica escoria....basura	0	0	0
21340	@La_SER @SERCatalunya Callate cara de culo y jodete en la puta cárcel	0	0	0
21341	@PhilipMarlowe10 @quimforn Tu eres un poco bastante hijo de la gran puta no? Y no es una pregunta cabronazo. Es una jodida afirmación #alertaporhijodeputa #alertacabronazo #alertatuputamadre	0	0	0
21342	NADA COLAU @AdaColau⁩ la protectora de moromierdas delincuentes y violadores tapa otra reyerta de #Manteros en #Barcelona https://t.co/VUhdoAYmIy  Compartido desde tu tablón de Google	1	0	1
21343	Y muchas de esas Miles de violaciones son de parte de tus queridos refugiados. Por cierto estafador ponte a trabajar como las personas https://t.co/bgiV5GdMv5	1	0	1
21344	HAY COSAS QUE POR SABIDAS SE CALLAN PERO POR CALLADAS NOS OLVIDAMOS DE QUE EXISTEN PAGARAS PERRA Y CON LO QUE MAS TE DUELE TUS HIJOS AUNQUE TINES CARA DE LESBYCA https://t.co/fEjCFaBAHE	1	1	1
21345	@dayaneishka_s TU ERES BIEN PUTA NO TE IMPORTA NAHH. 😂	1	1	1
21346	@SuperFedePirata @checharlu #TodasPutas y una vuelve con el poporopo como una flo	1	0	0
21347	@julietamarien_ Jajaja callate que vos tampoco te quedas atras zorra	1	1	1
21348	solo quiero mover el culo con arabe y venirme a dormir	0	0	0
21349	CHILE UNIDOS NO MAS INMIGRANTES BASTA @biobio @sebastianpinera https://t.co/GYQiRrSr5U	1	0	1
21350	Cuando no tienen a ETA, o a Catalunya o los inmigrantes o todos a la vez, la cuestión es hablar de algo, con lo que supuestamente les gusta el dinero ajeno podian hablar alguna vez de corrupcción. https://t.co/yuuD5kpTEF	0	0	0
21352	Si nunca has sido víctima de acoso, abuso o violación es complicadísimo que entiendas el dolor, miedo e impotencia que te invaden. Y no, callarse no es la solución.	0	0	0
21353	@IrantzuVarela @redequomujeres Eso es no tener ni puta idea de gestión ni dos dedos de frente, al margen de lo patriarcal.	0	0	0
21354	Cállate madre perra culiá maraca conchetumare hija de la Daniela Chávez que tiene las panderetas de la zorra colgando. Saludos cordiales. Beso en el poto que te rompemos año a año en La Ruca 😘 https://t.co/j1HWOWSTOZ	1	1	1
21355	@CamSmith0 @living_randomly @JadeDaGemstone @abbn0rmal_ @ogIiIIy_ I call my best friend puta zorra cerda imbécil. True love.	1	1	1
21356	@juliamengo Callate imbécil infradotada de mierda y escribí bien. ESCRIBÍ BIEN QUE TE HACÉS LLAMAR COMUNICADORA SOCIAL HIJA DE PUTA	1	1	1
21357	M.Rajoy en los papeles de Barcenas, NO es Mariano Rajoy  Pablo Casado aprueba el master sin ir a clase, sin hacer exámenes y convalidando 18 de 22 asignaturas  2 casos que millones de ciudadanos vemos claro pero los jueces NO  #CasadoDimision #MasterCasado https://t.co/XatDTWK1qf	0	0	0
21358	@FilmusDaniel Callate hijo de puta. Fuiste una mierda y vas a terminar tu vida siendo una mierda.	0	0	0
21359	Pásame la receta. Si son empanadas árabes me como una docena https://t.co/mraWpDDIys	0	0	0
21360	@OmarPrietoGob Omar Prieto: “Extranjero sin identificación será puesto en la frontera”ENVÍA AL EJERCITO A TOMAR CONTROL DE LAS PULGAS PLATANEROS Y CURVA DE AHÍ PARA QUE VEAS COMO HAY COLOMBIANOS INDOCUMENTADOS COMO MONTE AHÍ DE BUHONERS PORQUE LA POLICÍA LA GUARDIA ESTÁN CORRUP	1	0	1
21361	El Ministerio de Exteriores de Arabia Saudita ha declarado persona  non grata al embajador de Canadá en Riad. Al diplomático le han dado un  plazo de 24 horas para abandonar el país. Al mismo tiempo, el servicio  diplomático del país árabe ha convocado a su embajador en Ottawa.	0	0	0
21362	Cállate Zorra' el 'cállate perro' de este semestre😊	0	0	0
21363	#ninjasdelcholloenp RETO: te reto a pegarte en la cara la mayor cantidad de ganchos de ropa( no vas a superar los 10) saludos desde chile @ninjasdelchollo 🔥 https://t.co/FtZEa3Jid8	0	0	0
21364	Un tío me ha tirado ficha por la foto con la olla en la puta cabeza en Instagram de verdad ya es que no puedo enseñar ni mi olla roñosa	0	0	0
21365	#OmarPrieto, gobernador del Zulia, anunció que extranjeros indocumentados serán deportados. #extranjeros en #venezuela? El unico #extranjero que toda #venezuela queremos #deporten se llama @NicolasMaduro #MaduroGenocida #MaduroAcabóConVzla #maduroesmuerte	1	1	1
21366	extraño a mi árabe facho pq soy una maldita clingyyy ): 💔	0	0	0
21367	Mientras no te afecte, cállate la puta boca, que os la sude lo que haga la gente, pesaos, cansinos, callad ya uf	0	0	0
21368	@MauricioMaurox @alansaldana7 Ojala usaras vestidos y tacos para que seas felíz como mereces perra	1	1	1
21369	@beleen0 Cállate zorra que no fuiste capaz de contestar mi mensaje 😒	1	1	1
21370	@elopi23 La celebración de Carmona algún sportinguista aún tiene la polla en la garganta #elproblemanoerapacoherrera	0	0	0
21371	Los comunistas, han pasado de disparar a los que huyendo saltaban el muro en Berlín, a si eres subsahariano darte paguita @iunida	1	0	1
21372	@TowandaRebels Soy puta y sois las mujeres más repugnantes que espero nunca tirarme a la cara nadie nos obliga y NO ME VIOLAN	1	0	1
21373	@diarioas Le pega primero en la cara 'tonto la polla'	0	0	0
21374	"El Partido Popular considera contradictorio el anuncio del PSOE de que retirará las concertinas de Ceuta y Melilla porque ""las pusieron ellos""  https://t.co/EDk8c8AKgb"	0	0	0
21375	La feminidad busca igualdad, el feminismo sólo el poder' https://t.co/qVgvNGne1H	0	0	0
21376	@YolandaRuizRCN @elespectador Se puede llamar acoso cuando algunas mujeres usan minifaldas, escotes, descaderados, transparencias etc, para provocarnos ?	1	0	0
21377	@AixaGimenez18 Callate puta y anda a dormir	1	1	1
21378	@Jaime_Parejo Has visto a Adán decir 'mi novia es sevillista y es una puta más' en un vídeo colgado por el Betis en su cuenta de Twitter?	0	0	0
21379	Que vicio, todo el tiempo escuchando arabe	0	0	0
21380	Talvez la inmigración es también algo muy arraigado entre los nicas, mis tíos tuvieron que huir del servicio militar para salvaguardar sus vidas. Hoy no se arrepienten, pues tanta sangre no ha valido la pena #SOSNICARAGUA	0	0	0
21381	@EJCJ @MartinaSotoPose No creo que nadie confunda acoso con seducción ni violación con fantasia sexual.	0	0	0
21382	@selinac66283070 Es más, a mí debería importarme una puta mierda que tú por la playa vayas enseñando el rabo. Es asunto tuyo.No mío. Ni de nadie más. De la misma forma, si tú usas tu desnudez PARA TRABAJAR, es asunto tuyo. Y si yo quiero verte en pelotas,	0	0	0
21383	@mj_vasquezv Jajajaja callate zorra	1	1	1
21384	E insisto con esto de 'libertad de expresión, puedo decir lo que quiero' claro, nunca en la puta historia enseñaron el concepto de libertad. Que claro, va de la mano con la Responsabilidad. Es decir, q lo que expreses de manera libre tiene q ser de forma responsable.	0	0	0
21385	@UnicornHappy13 CALLATE PERRA!! :'v	1	1	1
21386	@peachwall Aaaaayy CÁLLATE NSMSJS TE JURO QUE AÚN SIENTO QUE NO ES REAL NO MAMES QUE CLASE DE PUTA SUERTE ES ESTA ?? 😭😭😭	0	0	0
21388	Esto es posesión, machismo, acoso, violación a la intimidad de la persona, y nadie cae en la cuenta que están así por “un cariño” que acaba siendo una tortura. https://t.co/owf0retc4c	0	0	0
21389	Los tomas asi puro como si fuera jugo y cuando te querés rescatar estas hablando en árabe https://t.co/hx0XHMN5AC	0	0	0
21390	@perraysex Tu eres la puta más puta con cualquier tanga....te uso el culo como depósito de semen	1	1	1
21391	Okeyy puta envíame una enseñando un poco mas y te tradeo en Ebay por una nintendo switch que tengo ganas de jugar al super mario ( eso es que tienes mucho valor para mi) https://t.co/5yNotSLhmu	1	1	1
21392	Siempre me cargó ese cuico culiao aspiracional, súperalo amigo, eres sudaca y gay.	1	1	1
21393	La #sanidaduniversal en #España consiste en que a tus hijos les tienes que comprar las vacunas tú, xo a los inmigrantes ilegales se las ponemos gratis 👍👍👍👍	1	0	1
21394	Con tantos casos de violacion y acoso sexual, vamos a concluir que el mas sanito de todos era Michael Jackson	0	0	0
21395	Un día me dieron un consejo muy bueno: si no vas a decir nada inteligente, CÁLLATE LA PUTA BOCA. Aplicároslo porfa.	0	0	0
21396	Hay dos sitios dónde hay que ir sin prisas: a echar unos papeles y al peluquero.	0	0	0
21397	@SergioMassa Callate hijo de puta! Mi madre murió esperando que le pagues el juicio que ganó cuando vos estabas en el ANSES. No tenés moral. Caradura!!!!	0	0	0
21399	"Andemás de pagarles la fiesta en Europa lo peor es que los ""refugiados""  se van de vacaciones a sus paises a esos de los que supuestamente huyeron xq no se podia vivir, pero si  ir de vacaciones, con nuestro dinero. https://t.co/ers5yxx3t8"	1	0	1
21400	@TuestyGam3r @HappyLittleToad QUE APRENDAS A ESCRIBIR HIJO DE LA GRAN PUTA CÁLLATE YA COÑO	0	0	0
21401	Esta encontra  del racismo pero usa chingos de filtros para verse más blanca , y se pinta el cabello de güera. No mames compa	1	1	1
21403	JAJAJAJAJA zorra sos vos mi amor, por teclado somos todas malas eh pero en la cara nunca nada vos, RIDÍCULA😘	1	1	1
21404	Demasiadas manos para mover la batuta al @PSOE https://t.co/neXxzVyTGX @PPopular @pablocasado_ @mdcospedal @AlfonsoRojoPD @periodistadigit @AmorNacional23 @ManhattanManOne @desamparadosb @GeneralArmada @MCarmenRiv74 @CdV_Sevilla @Chemaremax @Claraazulita @jesusropa @generalguzman	0	0	0
21405	PIETRAPIERCE STORY: PURS SANGS ARABES STARS DES FESTIVITES A AGAR EL M... https://t.co/G2HgYnflxg	0	0	0
21406	Que nacionalidad o etnia crees que se adapta mejor a la vida occidental europea (tema derechos y libertades, mujer, lgtb, convi... — Pf... Mejor... Chinos, porque yo creo que ya estamos muy acostumbrades y idk  Peor, los árabes yo... https://t.co/YcmdcFwxcg	1	0	0
21407	@bblackbird_ @vntiat Tu eres más tonto que un bocao en la polla chaval	0	0	0
21408	m da miedo cuando me sigue un árabe	1	0	1
21409	@Anita_Romi Cállate la puta boca challenge no eres una mierda de persona y si te draggean pues las cogemos y las matamos https://t.co/uZThUJRoPD	1	1	1
21410	este tipo es un complice d todos estos años d bobolucion robolucion ahora ve al corrupto andres Izarra y no ve todos con los q anda desde los q estan en VTV y telesur q se robaron las antenas de RCTV toda familia d chavez maduro la cuerda arabes hijo de putas q controlan el pais https://t.co/HfNC7leler	1	0	1
21411	Lo de los bolardos obstaculizando las entradas del zoco árabe año tras año es de traca... Como para tener que salir corriendo!!! O con silla!!! @vitoriagasteiz https://t.co/1qlkvETBgp	0	0	0
21412	La forma que se me pegó la base de Arabe, la escuché 75 veces hoy. 🤦🏼‍♂️	0	0	0
21413	@edufeiok Callate hijo de puta, si vos apoyás el proyecto violento de la derecha	0	0	0
21414	#BatallaDeLosGallos klan y nacho dando clases de doble tempo, en árabe	0	0	0
21415	esq una polla, las mujeres son to celosas callaros ya https://t.co/eJHAx4vYC7	1	0	0
21416	Paso lo que tanto se esperaba, se lo merecia por hijo de puta @yaoecabrera https://t.co/SkMjmR4hB5	0	0	0
21418	Ustedes entienden que el interurbano La calera (q es lo mas sudaca en medios de transporte) pasa cada 15 minutos y en la segunda capital del pais, sobre una arteria principal a 30 cuadras del centro, la frecuencia es de 25 minutos. Eso es @ramonjmestre  INUTIL.	0	0	0
21419	La primer comida del regreso a casa: TACOS ÁRABES!!! #PorqueSoyMexicano #YaLlegue #ExtrañabaLosTacos en Puebla, Mexico https://t.co/c5ctnwjd9S	0	0	0
21420	Pasan las horas y @ahorapodemos aún no ha convocado ninguna manifa en apoyo a esta menor.   Ninguna femiNAZI se solidariza con ella. Parece que si los violadores son inmigrantes, es menos delito que si lo hace un Español  https://t.co/GTE5kBufJ7	1	0	0
21421	Puro cuento este #oportunista #vendido al narco régimen #SOS #DDHH #CRISISHUMANITARIA #Venezuela #InjerenciaHumanitariaYa #VenezuelaNoTieneTiempo #VenezuelaNoAguantaMas #FueraTiranía #CARCEL al #DICTADOR #Genocida #Corrupto #INDOCUMENTADO y SUS #COMPLICES #JusticiaYa https://t.co/eoz8cO6nkH	0	0	0
21422	@Guetillo Para nada, están hasta la polla de tonterías y se les nota	0	0	0
21423	DEJUS CENTER apoya a los inmigrantes a través de talleres educativos y asesoramiento en Brentwood y Hempstead https://t.co/HJcZDnPebg	0	0	0
21424	Violencia machista, acoso escolar, violación de derechos humanos, privación de libertades, homofobia, racismo, precariedad, corrupción ... Que en 2018 avancemos para terminar con todo esto. Salud y felicidad 😘❤️	0	0	0
21425	como puede ser que justifiquen un acoso o una violación porque 'estaba borracho' loco yo también el finde estaba borracha y no por eso viole a una mina DEJEN DE JUSTIFICAR MACHITOS	0	0	0
21426	@chater9000 @myriambregman @NicolasdelCano @Solanopo Hijos de perra, para lo unico que sirven es para provocar y seguir haciendo mierda el país. Nunca van a gobernarnos en su puta y reventada vida. Queremos vivir en Paz, si no les gusta la Democracia no s	0	0	0
21427	No te mereces que te responda pero aún así, lo voy a hacer. No me conoces en absoluto para decir que soy una zorra. Que uses eso como insulto, ya dice mucho de ti. Estoy segura de que un tío como tú, que va diciendo “zorra” a una tía sin razón, también tiene tías a patadas. https://t.co/wLuQpKxWkx	0	0	0
21428	@CerGamer_ @DewcesUhc Bueno tú eres su perra, no yo.	1	1	1
21429	@TitoHunterLoL puto homófobo de mierda te voy a meter la polla en la garganta para que no vuelvas a decir gilipolleces	0	0	0
21430	niña de 25 años de edad, atacada hace días en la estación de Milán, fue rescatada de una violación con spray de pimienta. Arrestaron al violador hoy. P.d. no puedo decirte que es un nigeriano inmigrante, clandestino y con antecedentes criminales, de lo contrario me acusan de. https://t.co/zaDbI9bnfw	1	0	1
21431	Maya Khelladi, directora de la oficina de representación de CaixaBank en Dubái, repasa las oportunidades de la economía de Emiratos Árabes Unidos: https://t.co/yMgwKOccRu	0	0	0
21432	Le tuve que enseñar mi Whatsapp al técnico de AT&T y ahora sabe que soy puta	1	1	1
